Index,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
277168,275.0,2016-03-08 12:53:17,2016-03-08 12:57:53,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,499.0,Broadway & W 60 St,40.76915505,-73.98191841,24212.0,Subscriber,1970.0,2.0
317240,755.0,2016-03-10 17:42:08,2016-03-10 17:54:44,375.0,Mercer St & Bleecker St,40.72679454,-73.99695094,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,24212.0,Subscriber,1954.0,1.0
344560,1395.0,2016-03-12 17:30:00,2016-03-12 17:53:16,387.0,Centre St & Chambers St,40.71273266,-74.0046073,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,24212.0,Customer,,0.0
352386,185.0,2016-03-09 18:20:07,2016-03-09 18:23:13,391.0,Clark St & Henry St,40.69760127,-73.99344559,217.0,Old Fulton St,40.70277159,-73.99383605,24212.0,Subscriber,1973.0,1.0
352520,1279.0,2016-03-12 16:56:00,2016-03-12 17:17:19,391.0,Clark St & Henry St,40.69760127,-73.99344559,387.0,Centre St & Chambers St,40.71273266,-74.0046073,24212.0,Customer,,0.0
374851,2033.0,2016-03-06 10:25:57,2016-03-06 10:59:50,406.0,Hicks St & Montague St,40.69512845,-73.99595065,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,24212.0,Subscriber,1984.0,1.0
390795,1093.0,2016-03-12 13:19:28,2016-03-12 13:37:42,418.0,Front St & Gold St,40.70224,-73.982578,217.0,Old Fulton St,40.70277159,-73.99383605,24212.0,Subscriber,1954.0,2.0
394231,1504.0,2016-03-11 15:05:44,2016-03-11 15:30:48,423.0,W 54 St & 9 Ave,40.76584941,-73.98690506,439.0,E 4 St & 2 Ave,40.726280700000004,-73.98978041,24212.0,Subscriber,1982.0,1.0
430711,345.0,2016-03-11 16:01:57,2016-03-11 16:07:43,439.0,E 4 St & 2 Ave,40.726280700000004,-73.98978041,497.0,E 17 St & Broadway,40.73704984,-73.99009296,24212.0,Subscriber,1974.0,1.0
452800,469.0,2016-03-08 14:51:02,2016-03-08 14:58:51,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,24212.0,Subscriber,1996.0,1.0
459664,913.0,2016-03-06 11:02:57,2016-03-06 11:18:11,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,24212.0,Customer,,0.0
488867,1557.0,2016-03-11 10:36:02,2016-03-11 11:01:59,460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,24212.0,Subscriber,1981.0,1.0
515738,751.0,2016-03-11 07:33:20,2016-03-11 07:45:51,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,268.0,Howard St & Centre St,40.71910537,-73.99973337,24212.0,Subscriber,1981.0,1.0
532205,608.0,2016-03-06 22:02:07,2016-03-06 22:12:16,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,489.0,10 Ave & W 28 St,40.75066386,-74.00176802,24212.0,Subscriber,1960.0,1.0
574984,667.0,2016-03-07 08:44:16,2016-03-07 08:55:23,489.0,10 Ave & W 28 St,40.75066386,-74.00176802,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,24212.0,Subscriber,1996.0,2.0
599335,615.0,2016-03-08 23:06:43,2016-03-08 23:16:58,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,3161.0,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,24212.0,Subscriber,1977.0,1.0
602133,1173.0,2016-03-08 11:37:26,2016-03-08 11:56:59,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,24212.0,Subscriber,1970.0,2.0
606434,733.0,2016-03-07 14:03:28,2016-03-07 14:15:41,497.0,E 17 St & Broadway,40.73704984,-73.99009296,339.0,Avenue D & E 12 St,40.72580614,-73.97422494,24212.0,Subscriber,1994.0,1.0
607326,382.0,2016-03-10 17:21:01,2016-03-10 17:27:24,497.0,E 17 St & Broadway,40.73704984,-73.99009296,375.0,Mercer St & Bleecker St,40.72679454,-73.99695094,24212.0,Subscriber,1967.0,1.0
607622,2220.0,2016-03-11 16:26:18,2016-03-11 17:03:19,497.0,E 17 St & Broadway,40.73704984,-73.99009296,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,24212.0,Subscriber,1981.0,1.0
616730,1300.0,2016-03-08 13:51:02,2016-03-08 14:12:42,499.0,Broadway & W 60 St,40.76915505,-73.98191841,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,24212.0,Subscriber,1975.0,1.0
662585,733.0,2016-03-08 12:15:29,2016-03-08 12:27:43,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,24212.0,Subscriber,1980.0,1.0
689488,429.0,2016-03-08 20:49:57,2016-03-08 20:57:07,521.0,8 Ave & W 31 St,40.750967348715974,-73.99444207549095,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,24212.0,Subscriber,1972.0,1.0
721979,858.0,2016-03-10 15:59:29,2016-03-10 16:13:48,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,497.0,E 17 St & Broadway,40.73704984,-73.99009296,24212.0,Subscriber,1976.0,2.0
772846,1762.0,2016-03-09 17:21:23,2016-03-09 17:50:45,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,391.0,Clark St & Henry St,40.69760127,-73.99344559,24212.0,Subscriber,1982.0,1.0
796180,633.0,2016-03-11 22:41:35,2016-03-11 22:52:09,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,3112.0,Milton St & Franklin St,40.72906,-73.95779,24212.0,Subscriber,1980.0,1.0
800548,261.0,2016-03-12 03:27:57,2016-03-12 03:32:19,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,3109.0,Banker St & Meserole Ave,40.72606,-73.95621,24212.0,Subscriber,1991.0,1.0
800595,467.0,2016-03-12 21:02:57,2016-03-12 21:10:45,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,3117.0,Franklin St & Dupont St,40.735640000000004,-73.95866,24212.0,Subscriber,1986.0,2.0
807736,2086.0,2016-03-12 12:00:50,2016-03-12 12:35:36,3104.0,KentAve&N7 St,40.72057658,-73.96150225,3104.0,KentAve&N7 St,40.72057658,-73.96150225,24212.0,Subscriber,1954.0,2.0
807748,1965.0,2016-03-12 12:42:14,2016-03-12 13:14:59,3104.0,KentAve&N7 St,40.72057658,-73.96150225,418.0,Front St & Gold St,40.70224,-73.982578,24212.0,Subscriber,1954.0,2.0
811878,249.0,2016-03-12 08:47:45,2016-03-12 08:51:55,3109.0,Banker St & Meserole Ave,40.72606,-73.95621,3104.0,KentAve&N7 St,40.72057658,-73.96150225,24212.0,Subscriber,1987.0,2.0
813939,374.0,2016-03-12 01:08:33,2016-03-12 01:14:47,3112.0,Milton St & Franklin St,40.72906,-73.95779,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,24212.0,Subscriber,1984.0,1.0
866164,540.0,2016-03-09 08:02:00,2016-03-09 08:11:00,3161.0,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,137.0,E 56 St & Madison Ave,40.761628,-73.972924,24212.0,Subscriber,1980.0,1.0
894777,775.0,2016-03-12 14:17:59,2016-03-12 14:30:54,3180.0,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,322.0,Clinton St & Tillary St,40.696191999999996,-73.991218,24212.0,Customer,,0.0
908091,1507.0,2016-03-10 14:07:59,2016-03-10 14:33:07,3232.0,Bond St & Fulton St,40.68962188790333,-73.98304268717766,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,24212.0,Subscriber,1981.0,1.0
